customer_id,plan_type,monthly_fee,tenure_months,avg_weekly_usage_hours,last_login_days,support_tickets,payment_failures,discount_used,churn_flag
564,Basic,231,26,1.2,16,1,1,No,0
565,Basic,276,11,2.7,0,4,0,Yes,0
566,Standard,436,18,4.8,7,4,0,No,0
567,Basic,208,5,5.4,15,2,0,No,0
568,Basic,255,16,7.4,14,1,0,Yes,1
569,Premium,726,11,3.0,18,0,0,No,1
570,Basic,276,35,6.9,24,6,0,No,0
571,Standard,498,11,7.2,30,1,2,No,0
572,Standard,436,23,7.4,41,0,0,No,0
573,Basic,214,34,8.1,1,3,2,No,1
574,Standard,419,17,3.7,56,1,1,No,0
575,Premium,790,10,7.1,58,2,0,Yes,1
576,Premium,795,18,9.5,24,2,4,No,1
577,Basic,204,8,8.8,30,1,2,No,0
578,Premium,867,26,9.8,3,3,1,Yes,0
579,Standard,413,3,6.5,3,2,0,Yes,0
580,Basic,201,24,4.8,51,0,0,Yes,0
581,Standard,441,3,0.9,11,0,0,No,0
582,Premium,745,2,3.5,16,1,0,No,1
583,Standard,497,35,4.9,20,2,0,No,0
584,Basic,212,17,5.3,28,2,0,No,0
585,Standard,464,9,4.4,21,1,0,No,1
586,Basic,227,22,6.7,35,2,1,No,0
587,Basic,202,31,6.4,39,1,0,No,0
588,Basic,224,34,6.1,15,2,1,No,0
589,Basic,210,24,7.6,14,2,0,Yes,0
590,Basic,200,9,5.1,29,1,0,No,0
591,Basic,215,2,8.2,45,1,0,Yes,0
592,Standard,433,21,3.6,50,1,0,No,0
593,Basic,208,34,5.4,10,0,2,Yes,1
594,Basic,284,27,6.6,56,1,0,Yes,0
595,Premium,869,7,2.2,12,0,0,No,0
596,Standard,419,22,5.0,22,1,0,No,0
597,Standard,413,4,7.4,39,1,0,No,0
598,Basic,233,14,5.1,54,3,1,No,1
599,Basic,283,34,2.4,40,0,1,No,0
600,Basic,283,23,4.2,33,2,0,Yes,0
601,Basic,283,25,3.3,19,1,1,No,0
602,Basic,258,1,7.0,1,1,1,No,0
603,Basic,242,15,6.2,7,3,0,Yes,1
604,Basic,294,32,2.9,17,0,3,No,0
605,Basic,203,14,2.7,55,2,0,Yes,1
606,Standard,471,21,4.6,53,1,0,No,1
607,Basic,216,7,6.1,6,1,0,No,1
608,Basic,219,21,4.7,42,1,0,No,0
609,Standard,470,12,6.7,30,2,1,No,1
610,Standard,496,15,6.6,21,0,0,Yes,1
611,Basic,272,15,7.1,27,2,1,No,0
612,Standard,449,17,3.2,24,1,0,No,1
613,Standard,439,34,5.4,51,2,0,No,0
614,Basic,222,35,8.2,0,1,0,No,0
615,Premium,850,14,4.7,31,0,1,No,0
616,Premium,736,5,4.4,24,4,0,No,1
617,Basic,242,30,5.0,47,0,0,No,1
618,Basic,255,4,5.0,15,0,1,No,0
619,Premium,885,15,6.2,28,1,0,Yes,0
620,Standard,432,35,4.8,41,2,1,Yes,1
621,Basic,273,10,2.0,23,3,1,Yes,0
622,Basic,293,2,8.4,16,0,1,Yes,0
623,Basic,280,24,7.0,41,3,1,Yes,1
624,Standard,421,28,6.3,5,0,0,Yes,0
625,Standard,484,22,5.8,13,1,0,No,1
626,Basic,241,32,5.4,25,1,0,No,1
627,Standard,480,31,4.4,59,2,0,Yes,1
628,Standard,438,19,2.2,27,0,1,Yes,0
629,Basic,245,21,9.3,46,0,0,Yes,1
630,Basic,239,3,6.0,35,2,0,No,0
631,Standard,445,6,2.8,30,1,1,Yes,1
632,Premium,718,32,3.9,26,1,0,No,1
633,Standard,475,2,6.6,1,1,0,Yes,0
634,Standard,463,24,6.6,18,2,1,No,0
635,Basic,266,27,4.5,27,1,3,No,0
636,Basic,222,9,3.8,44,0,1,No,1
637,Standard,498,13,4.9,43,1,0,Yes,0
638,Basic,234,14,2.1,56,1,0,No,0
639,Basic,243,11,5.0,20,3,0,No,0
640,Basic,200,14,5.1,54,1,0,Yes,1
641,Basic,226,16,9.1,44,1,0,No,0
642,Basic,224,10,5.1,14,1,0,Yes,0
643,Basic,221,20,6.5,33,1,0,Yes,1
644,Basic,277,16,9.2,39,2,0,No,0
645,Basic,234,34,3.9,2,0,0,No,0
646,Premium,789,16,4.8,0,1,0,No,0
647,Standard,404,14,4.9,23,2,0,No,1
648,Standard,433,28,2.7,42,0,1,Yes,1
649,Standard,436,18,5.5,26,3,0,No,0
650,Standard,433,26,8.3,8,1,0,No,0
651,Basic,298,7,7.7,23,0,1,No,0
652,Standard,472,34,8.4,16,3,0,No,0
653,Standard,492,7,4.7,27,1,1,No,1
654,Standard,451,33,3.7,38,2,0,No,0
655,Basic,236,35,10.5,54,0,2,No,1
656,Basic,291,21,6.4,3,2,0,Yes,1
657,Basic,257,28,2.8,28,0,1,No,0
658,Basic,241,32,11.1,44,0,0,Yes,0
659,Standard,402,16,5.8,27,0,0,No,0
660,Standard,403,10,0.5,55,0,0,No,0
661,Basic,266,23,8.9,36,3,2,Yes,1
662,Premium,821,15,1.4,28,0,0,No,0
663,Standard,443,6,6.6,43,2,0,No,0
664,Basic,278,33,7.7,51,1,1,Yes,0
665,Basic,223,12,7.4,28,2,1,Yes,0
666,Basic,276,31,9.1,4,4,0,No,0
667,Basic,209,10,8.0,10,1,1,No,0
668,Basic,227,34,9.7,1,1,0,No,0
669,Basic,232,10,5.8,3,3,1,Yes,0
670,Basic,284,11,5.2,9,3,1,No,0
671,Basic,212,14,5.3,55,0,1,No,0
672,Premium,818,3,8.7,38,1,0,No,0
673,Basic,222,33,4.7,43,1,0,No,0
674,Standard,457,7,7.7,7,2,0,No,0
675,Basic,237,4,4.3,54,0,1,No,1
676,Premium,724,10,4.3,22,1,0,No,0
677,Basic,241,15,8.4,26,0,1,Yes,0
678,Basic,234,16,6.9,22,2,0,No,0
679,Premium,865,4,1.7,47,0,0,No,1
680,Premium,887,4,4.3,33,2,1,Yes,0
681,Premium,842,27,0.9,34,1,1,Yes,1
682,Basic,257,22,5.2,16,2,0,Yes,0
683,Basic,294,22,5.5,46,3,0,No,1
684,Standard,404,17,5.1,49,1,0,No,0
685,Premium,796,34,8.4,9,3,0,Yes,0
686,Standard,454,32,6.8,53,0,0,No,1
687,Standard,406,6,10.9,1,1,4,Yes,0
688,Basic,292,33,7.1,16,0,0,No,0
689,Standard,425,8,7.1,30,1,1,No,1
690,Basic,269,5,6.5,15,2,0,No,0
691,Basic,225,5,5.5,23,3,1,No,0
692,Basic,287,10,4.7,56,1,1,No,0
693,Standard,444,7,5.5,6,0,0,Yes,1
694,Basic,239,12,5.6,18,3,0,No,1
695,Basic,277,30,5.8,15,4,0,No,0
696,Standard,423,25,7.3,32,2,2,No,0
697,Basic,284,28,6.6,35,4,1,Yes,0
698,Standard,416,13,5.0,44,0,1,No,0
699,Basic,210,22,4.5,9,1,0,No,1
700,Standard,485,18,6.4,42,3,0,No,1
701,Standard,449,27,4.1,50,2,0,No,0
702,Basic,237,8,5.1,14,2,0,Yes,0
703,Basic,287,6,4.9,42,1,0,Yes,1
704,Basic,208,11,10.9,2,2,0,No,0
705,Basic,292,29,3.5,1,1,1,No,1
706,Premium,772,5,4.4,42,2,0,Yes,0
707,Basic,296,7,4.9,41,4,1,No,1
708,Premium,775,22,5.1,34,3,0,No,1
709,Basic,252,4,8.0,26,2,2,No,0
710,Standard,427,32,5.5,4,0,1,No,0
711,Standard,439,19,3.4,14,2,4,Yes,1
712,Standard,407,33,8.9,35,2,1,No,0
713,Standard,461,1,6.5,48,3,0,Yes,1
714,Basic,275,8,6.8,32,0,0,Yes,1
715,Basic,235,32,7.3,0,2,1,Yes,0
716,Premium,840,30,3.5,11,2,1,No,0
717,Premium,799,28,6.0,41,1,1,No,1
718,Premium,771,32,7.6,40,2,0,No,0
719,Basic,270,25,4.7,8,1,0,No,0
720,Standard,437,34,6.6,56,1,1,Yes,0
721,Premium,866,33,7.1,57,2,0,No,0
722,Basic,252,13,3.1,51,2,1,No,1
723,Basic,201,25,3.9,19,0,0,No,0
724,Standard,453,10,1.4,29,0,0,No,1
725,Standard,431,31,6.5,13,0,2,Yes,0
726,Premium,794,11,9.8,57,1,0,No,1
727,Basic,269,25,4.6,22,0,1,Yes,1
728,Standard,417,34,5.6,28,1,0,No,0
729,Basic,232,20,8.0,50,2,0,Yes,1
730,Basic,276,7,6.5,41,0,2,No,0
731,Basic,248,33,4.1,34,0,1,No,1
732,Premium,873,35,9.1,51,3,1,No,0
733,Standard,444,29,6.4,26,2,1,Yes,0
734,Standard,454,12,5.5,53,0,1,No,1
735,Basic,255,5,5.7,48,0,0,No,0
736,Premium,781,12,7.2,26,2,0,Yes,1
737,Basic,249,29,4.8,29,1,0,No,0
738,Premium,752,35,9.1,2,0,0,Yes,0
739,Basic,288,20,8.5,11,1,0,Yes,1
740,Basic,279,1,6.0,46,0,1,No,1
741,Standard,426,16,6.1,30,2,0,No,0
742,Basic,217,30,4.3,36,2,0,Yes,1
743,Standard,425,9,4.7,26,1,0,No,0
744,Standard,446,10,3.7,46,0,1,No,0
745,Basic,217,13,5.6,51,1,0,Yes,0
746,Premium,877,20,6.1,23,1,0,No,1
747,Basic,205,29,2.8,47,3,1,Yes,1
748,Standard,427,4,7.4,40,2,0,Yes,0
749,Premium,869,28,4.3,39,1,1,No,0
750,Standard,467,13,6.8,10,0,1,Yes,0
751,Basic,292,3,7.6,26,0,0,No,0
752,Premium,811,19,8.6,8,1,1,No,1
753,Standard,456,28,8.2,15,2,0,No,0
754,Basic,206,19,9.3,13,1,1,No,0
755,Basic,240,17,7.6,46,3,1,Yes,0
756,Standard,474,18,6.3,29,2,3,Yes,1
757,Standard,440,18,5.1,45,1,0,No,0
758,Standard,411,23,5.8,23,1,0,Yes,0
759,Premium,852,9,9.3,41,0,0,No,0
760,Standard,416,29,5.6,12,0,0,No,0
761,Basic,240,29,6.0,32,4,2,No,1
762,Basic,249,2,9.0,54,0,0,Yes,0
763,Basic,282,17,5.5,8,2,0,Yes,0
764,Standard,414,31,4.4,48,1,0,No,1
765,Basic,201,28,8.3,25,3,0,Yes,0
766,Standard,489,30,4.3,48,1,0,No,0
767,Standard,477,35,6.8,41,2,0,No,0
768,Premium,796,20,6.5,44,2,3,No,1
769,Basic,243,16,6.6,49,1,1,Yes,1
770,Premium,848,34,1.2,12,0,0,No,0
771,Basic,221,14,7.6,20,0,1,No,0
772,Premium,757,26,5.9,28,1,0,Yes,1
773,Basic,260,20,7.2,27,2,1,Yes,0
774,Basic,266,24,7.0,23,0,1,No,0
775,Standard,452,18,6.6,12,0,0,No,0
776,Basic,255,9,5.2,55,3,1,No,1
777,Basic,221,19,5.2,41,0,2,No,1
778,Standard,458,20,5.9,19,1,0,No,0
779,Standard,471,30,6.3,38,4,0,No,1
780,Standard,486,26,5.2,6,0,0,No,0
781,Standard,483,31,7.9,40,0,0,No,0
782,Standard,453,35,5.3,47,2,0,No,0
783,Basic,278,3,4.0,14,0,2,No,1
784,Basic,261,29,7.2,24,0,0,No,0
785,Basic,254,6,9.8,34,0,1,Yes,1
786,Premium,753,1,3.7,12,3,0,No,0
787,Standard,423,24,5.7,42,2,0,Yes,0
788,Basic,224,34,8.1,7,0,0,No,0
789,Standard,447,7,7.1,20,4,1,No,1
790,Premium,761,11,7.2,52,0,0,No,1
791,Basic,243,11,6.1,55,0,0,No,0
792,Standard,471,20,0.7,5,0,1,Yes,0
793,Standard,477,16,6.5,9,0,0,No,0
794,Standard,437,5,6.7,57,0,0,No,0
795,Basic,295,24,8.3,48,3,1,Yes,1
796,Premium,763,30,4.5,51,0,0,No,1
797,Premium,767,30,9.4,40,1,2,No,0
798,Standard,454,33,5.4,20,0,1,No,0
799,Standard,407,20,5.0,13,0,0,No,0
800,Premium,896,22,4.6,51,0,2,No,0
801,Standard,426,21,8.1,58,1,0,Yes,0
802,Basic,243,27,3.8,44,0,0,No,0
803,Standard,424,35,7.3,57,2,0,No,0
804,Standard,426,6,4.4,32,1,0,No,0
805,Basic,238,32,5.9,24,3,1,No,0
806,Standard,413,16,3.0,55,3,0,Yes,0
807,Premium,832,28,7.6,18,1,1,Yes,1
808,Premium,725,16,5.7,8,1,0,No,1
809,Standard,436,27,7.1,48,0,0,No,0
810,Basic,266,3,5.6,46,1,0,Yes,1
811,Premium,783,21,7.1,51,3,0,No,0
812,Premium,762,30,5.9,36,2,0,No,0
813,Basic,228,22,7.5,35,3,0,No,1
814,Premium,797,19,7.1,35,0,0,Yes,1
815,Premium,829,31,6.4,56,4,0,No,0
816,Standard,460,20,4.2,14,0,1,No,0
817,Standard,410,19,5.1,4,1,1,Yes,0
818,Basic,289,2,4.5,16,0,0,No,0
819,Basic,228,27,8.9,29,2,0,Yes,0
820,Basic,283,8,7.6,6,3,1,Yes,1
821,Premium,736,27,6.1,5,2,0,No,0
822,Basic,283,15,4.9,14,1,1,Yes,0
823,Basic,258,12,4.4,56,0,1,No,0
824,Basic,236,14,6.2,51,0,0,No,0
825,Standard,413,7,9.7,45,1,1,Yes,1
826,Premium,844,17,6.0,9,0,0,No,0
827,Basic,250,26,8.4,5,1,0,No,0
828,Basic,227,20,6.6,41,1,0,No,0
829,Standard,458,10,7.1,54,1,1,No,0
830,Standard,419,19,5.0,51,0,0,No,0
831,Basic,215,18,5.6,59,2,1,No,1
832,Standard,416,30,4.3,40,0,0,No,0
833,Basic,255,30,6.6,12,3,0,No,0
834,Basic,235,25,5.5,13,0,0,No,1
835,Standard,458,24,6.7,0,0,0,No,0
836,Basic,236,10,4.0,32,1,0,Yes,1
837,Premium,838,2,6.9,18,3,1,No,0
838,Basic,273,32,6.3,8,1,0,No,0
839,Standard,482,35,6.3,36,2,0,No,0
840,Standard,471,7,6.8,48,2,0,No,0
841,Basic,199,7,5.5,47,1,0,No,0
842,Standard,456,27,13.6,11,3,0,Yes,0
843,Basic,201,10,6.9,4,1,0,No,0
844,Premium,889,33,6.2,5,0,1,No,0
845,Basic,219,7,7.5,51,1,0,No,1
846,Basic,221,6,5.0,54,1,1,Yes,1
847,Basic,207,6,4.9,10,0,0,Yes,1
848,Premium,781,13,7.6,50,2,0,No,0
849,Standard,453,13,7.8,52,0,0,No,0
850,Standard,417,2,8.4,37,0,1,Yes,1
851,Basic,260,19,3.1,54,0,0,No,0
852,Standard,485,19,5.7,9,2,0,Yes,1
853,Basic,289,2,6.7,14,1,0,No,0
854,Premium,865,26,7.4,49,0,1,No,1
855,Basic,298,6,7.1,52,2,0,Yes,1
856,Basic,274,20,4.3,38,0,1,No,0
857,Basic,225,23,7.0,54,1,1,No,0
858,Standard,444,15,6.6,27,4,0,Yes,0
859,Standard,432,6,6.6,2,1,1,No,0
860,Basic,231,28,3.8,55,1,2,No,1
861,Standard,490,35,4.1,15,1,1,Yes,0
862,Standard,493,11,9.6,44,2,0,Yes,0
863,Standard,494,8,8.0,16,1,0,Yes,1
864,Basic,248,24,5.9,35,2,1,No,1
865,Basic,218,21,5.9,18,0,1,No,1
866,Standard,438,7,10.4,3,0,0,No,0
867,Basic,297,5,6.1,58,1,0,No,0
868,Basic,293,29,5.8,24,0,1,No,0
869,Premium,884,16,4.4,26,1,0,No,0
870,Premium,857,6,5.5,11,2,1,No,0
871,Basic,236,14,2.6,55,2,0,Yes,1
872,Basic,284,2,7.0,26,4,0,Yes,0
873,Standard,443,25,8.5,3,0,0,No,0
874,Basic,239,31,8.5,23,1,0,No,0
875,Basic,207,13,4.6,16,0,0,Yes,0
876,Basic,207,18,1.4,59,1,1,No,1
877,Standard,461,17,6.7,55,0,1,No,0
878,Standard,477,28,8.6,25,0,0,Yes,1
879,Basic,275,12,2.8,17,0,0,Yes,0
880,Basic,220,35,5.3,21,1,0,No,0
881,Basic,214,22,6.7,5,1,0,No,0
882,Standard,430,1,4.3,18,2,0,No,1
883,Basic,264,21,2.5,36,0,0,No,0
884,Basic,288,1,4.5,33,2,0,No,1
885,Standard,412,4,4.9,10,1,0,Yes,0
886,Basic,236,32,2.2,55,0,0,Yes,0
887,Standard,496,1,8.1,23,1,2,Yes,1
888,Basic,206,13,9.1,44,1,1,No,0
889,Basic,298,17,6.1,36,1,0,No,0
890,Basic,219,12,7.5,22,1,0,No,0
891,Standard,454,7,3.0,39,1,2,No,0
892,Premium,744,3,5.7,42,0,0,No,1
893,Premium,741,26,4.8,3,0,0,No,0
894,Basic,290,31,6.8,17,2,0,Yes,1
895,Standard,444,26,0.6,29,2,1,No,1
896,Basic,246,3,5.4,14,0,0,No,0
897,Basic,268,28,7.3,36,1,1,Yes,0
898,Premium,782,17,6.5,22,0,0,No,0
899,Basic,229,30,7.6,11,0,0,No,0
900,Basic,231,2,4.8,3,1,0,No,0
901,Basic,242,8,0.5,3,0,0,Yes,0
902,Basic,269,14,8.2,51,1,0,No,0
903,Basic,206,35,7.5,40,3,0,Yes,0
904,Standard,471,11,9.1,40,2,2,No,1
905,Basic,200,15,6.1,13,2,0,Yes,0
906,Premium,843,2,6.8,58,1,0,No,0
907,Premium,750,32,10.7,57,0,0,No,0
908,Basic,243,13,2.3,55,3,1,No,0
909,Basic,235,17,6.9,58,3,1,No,0
910,Basic,240,15,8.4,7,0,0,Yes,0
911,Standard,442,33,6.4,22,2,0,No,0
912,Basic,279,16,6.1,0,3,0,No,0
913,Standard,436,13,3.0,55,1,0,No,0
914,Basic,297,22,8.9,10,1,0,Yes,0
915,Standard,492,23,8.1,26,2,0,No,0
916,Basic,204,10,8.6,3,0,1,Yes,0
917,Basic,266,17,6.0,28,1,1,Yes,0
918,Premium,877,30,5.4,16,1,1,No,0
919,Standard,433,13,6.0,48,1,1,No,1
920,Basic,256,30,9.4,18,1,0,No,0
921,Premium,883,30,5.5,44,1,1,No,1
922,Standard,471,7,9.0,50,1,0,Yes,1
923,Premium,832,10,5.7,57,0,0,No,1
924,Standard,411,35,4.3,48,1,0,No,0
925,Basic,257,2,1.8,23,2,0,No,0
926,Basic,284,30,7.1,51,0,1,Yes,0
927,Basic,290,19,7.5,43,2,1,No,1
928,Standard,428,3,3.7,51,1,0,No,0
929,Standard,498,25,9.0,45,0,0,Yes,0
930,Basic,200,34,3.2,53,2,0,Yes,0
931,Basic,256,22,7.4,40,0,0,No,0
932,Premium,734,14,7.5,56,0,0,Yes,0
933,Premium,770,2,8.1,43,3,0,Yes,1
934,Standard,443,32,2.1,55,1,0,No,0
935,Basic,207,3,8.1,31,1,1,Yes,0
936,Basic,263,8,5.7,30,1,2,Yes,1
937,Basic,275,26,5.3,48,2,0,No,1
938,Premium,748,32,7.7,15,3,0,No,0
939,Basic,277,11,7.9,31,2,1,Yes,1
940,Standard,430,1,2.0,43,1,0,Yes,0
941,Basic,296,15,3.4,41,2,0,No,0
942,Standard,441,4,8.4,57,3,0,No,0
943,Standard,493,4,6.9,33,0,2,No,0
944,Premium,776,28,6.4,34,4,0,Yes,0
945,Basic,252,10,4.0,58,1,0,No,0
946,Basic,245,11,6.9,36,1,1,No,1
947,Basic,212,23,8.4,15,0,1,No,0
948,Premium,874,3,10.6,20,2,1,No,0
949,Premium,753,17,5.3,12,0,1,No,0
950,Standard,427,22,7.8,57,2,1,No,1
951,Standard,445,27,9.7,55,2,1,No,0
952,Standard,461,16,3.1,17,0,0,No,0
953,Basic,217,16,9.6,1,2,0,No,0
954,Premium,789,3,6.4,55,1,0,No,1
955,Basic,207,33,6.1,32,1,0,Yes,1
956,Basic,235,2,4.9,40,3,0,No,1
957,Standard,490,27,5.3,17,0,0,No,0
958,Basic,250,15,4.5,27,1,0,No,0
959,Basic,255,7,4.1,36,1,0,No,0
960,Standard,486,9,6.9,34,0,0,No,0
961,Basic,226,6,8.2,36,1,0,Yes,0
962,Standard,434,12,3.9,11,4,1,No,1
963,Basic,262,30,4.6,39,2,1,No,0
964,Basic,216,20,6.5,7,3,0,No,0
965,Basic,287,20,3.8,53,1,1,No,0
966,Basic,233,27,6.5,24,1,1,No,1
967,Standard,466,20,5.5,6,2,1,No,0
968,Basic,276,7,2.7,1,2,0,No,0
969,Standard,437,30,6.9,32,1,1,No,1
970,Standard,488,8,4.9,55,1,2,No,1
971,Standard,406,2,8.1,32,1,0,No,0
972,Premium,713,14,5.6,39,3,0,Yes,0
973,Standard,405,10,4.6,59,0,2,No,0
974,Basic,215,18,5.9,56,2,1,No,1
975,Basic,284,18,8.5,48,0,2,No,0
976,Basic,284,16,9.7,22,1,0,No,0
977,Standard,462,5,7.2,4,2,0,No,0
978,Basic,210,31,4.8,13,1,0,No,0
979,Standard,480,20,6.1,7,1,0,No,0
980,Standard,454,23,5.8,19,2,0,Yes,1
981,Basic,244,32,5.7,17,1,1,No,0
982,Standard,445,17,5.5,22,2,0,Yes,0
983,Basic,277,13,4.1,28,2,1,Yes,1
984,Basic,214,13,8.0,6,2,0,No,0
985,Standard,467,17,7.7,23,2,0,No,1
986,Standard,400,15,6.0,45,0,0,No,0
987,Standard,490,26,8.5,24,3,0,No,0
988,Basic,252,28,7.2,13,0,0,No,0
989,Basic,225,30,3.8,37,1,0,No,0
990,Premium,729,35,5.3,2,0,1,Yes,0
991,Standard,439,22,9.0,52,2,0,No,1
992,Standard,434,10,5.3,45,1,2,Yes,0
993,Basic,245,11,4.6,13,1,0,No,0
994,Standard,441,33,7.4,2,1,0,No,0
995,Basic,263,6,5.4,41,3,0,No,0
996,Basic,248,7,7.1,8,0,0,No,0
997,Premium,699,12,5.9,52,2,0,Yes,1
998,Basic,270,7,4.4,6,1,2,No,0
999,Premium,883,2,4.6,25,0,0,No,0
1000,Basic,214,1,2.6,6,1,0,No,0
1001,Basic,226,23,3.8,6,2,0,No,0
1002,Standard,484,25,7.3,43,1,0,Yes,1
1003,Premium,780,18,8.4,57,0,0,Yes,0
1004,Standard,420,7,4.8,35,2,0,No,1
1005,Premium,739,3,3.3,51,4,0,No,0
1006,Standard,474,29,8.3,12,2,1,Yes,0
1007,Standard,417,10,8.3,2,0,2,Yes,0
1008,Premium,787,5,7.4,19,3,0,Yes,1
1009,Basic,248,34,3.1,8,1,1,Yes,1
1010,Standard,457,8,7.0,52,1,1,Yes,0
1011,Basic,267,14,7.1,21,1,0,Yes,1
1012,Premium,860,6,7.8,51,2,1,No,0
1013,Premium,865,1,6.3,44,0,0,No,0
1014,Basic,272,33,4.5,32,1,0,No,0
1015,Standard,405,11,5.2,22,2,0,No,0
1016,Premium,799,24,8.4,22,3,1,No,1
1017,Basic,250,10,6.8,37,2,0,Yes,1
1018,Standard,458,23,3.4,51,1,0,No,1
1019,Premium,750,16,9.4,25,0,0,No,1
1020,Basic,277,16,8.3,31,0,1,No,0
1021,Standard,422,31,9.3,55,1,0,No,0
1022,Basic,224,6,8.3,27,1,2,No,1
1023,Premium,823,30,4.1,29,0,0,Yes,0
1024,Premium,788,1,6.7,39,0,0,No,0
1025,Premium,820,25,7.2,16,1,0,Yes,0
1026,Standard,408,21,3.3,56,0,2,Yes,1
1027,Premium,715,35,3.7,55,0,1,No,0
1028,Premium,700,5,7.5,17,3,0,No,0
1029,Basic,275,12,7.6,24,0,0,No,1
1030,Premium,725,5,10.7,3,1,0,No,0
1031,Basic,271,9,5.5,25,1,1,No,0
1032,Standard,469,9,2.6,30,1,0,No,0
1033,Basic,246,35,5.7,11,1,0,No,1
1034,Basic,272,1,7.7,53,0,0,No,0
1035,Basic,207,10,5.3,47,1,1,Yes,0
1036,Standard,484,35,6.2,17,0,1,Yes,0
1037,Basic,221,17,4.7,9,0,1,No,0
1038,Standard,469,13,8.4,35,2,1,No,1
1039,Basic,271,6,7.5,1,4,0,No,0
1040,Basic,225,32,4.4,59,0,0,No,0
1041,Standard,486,11,5.0,24,1,2,Yes,1
1042,Standard,491,17,4.6,46,0,2,No,0
1043,Basic,279,5,2.3,8,0,0,Yes,0
1044,Standard,482,6,4.5,46,3,1,No,1
1045,Premium,897,10,2.5,31,2,0,Yes,0
1046,Standard,441,33,7.9,4,1,0,Yes,0
1047,Basic,205,30,8.0,50,1,0,No,0
1048,Basic,290,21,5.4,2,2,0,No,0
1049,Premium,781,17,6.4,16,0,1,No,1
1050,Basic,261,27,8.1,12,2,1,No,1
1051,Premium,782,3,7.6,55,0,0,No,0
1052,Standard,442,29,10.0,2,1,0,No,0
1053,Premium,865,2,6.5,27,1,0,No,1
1054,Standard,438,29,8.9,3,2,2,No,1
1055,Premium,833,34,6.2,17,0,1,No,0
1056,Basic,268,1,5.8,55,2,0,Yes,1
1057,Standard,423,26,7.4,34,2,0,Yes,1
1058,Basic,257,1,7.1,13,0,0,Yes,1
1059,Standard,411,4,4.8,15,0,0,Yes,0
1060,Standard,484,14,4.4,11,1,1,No,0
1061,Premium,810,18,6.1,10,0,0,Yes,1
1062,Premium,784,34,2.2,1,0,1,No,0
1063,Standard,496,1,5.4,32,1,0,Yes,1
1064,Basic,260,22,4.0,12,1,0,No,0
1065,Basic,206,16,4.8,29,2,0,No,0
1066,Standard,443,22,4.4,25,0,0,No,0
1067,Basic,216,16,7.5,49,0,0,No,1
1068,Basic,286,28,6.9,17,1,1,No,0
1069,Basic,258,28,6.1,12,0,0,No,0
1070,Basic,258,22,5.2,3,1,2,No,0
1071,Basic,200,6,8.1,58,1,1,No,1
1072,Basic,264,25,7.8,32,0,0,No,0
1073,Basic,289,2,5.8,14,0,1,Yes,0
1074,Basic,212,7,8.7,16,1,0,Yes,0
1075,Premium,746,17,5.6,5,5,0,No,1
1076,Basic,254,35,6.4,4,1,1,No,0
1077,Basic,210,20,4.9,32,2,1,No,1
1078,Standard,494,2,5.2,53,4,1,No,1
1079,Basic,290,7,4.7,15,0,1,No,0
1080,Premium,753,32,7.4,45,4,0,No,0
1081,Standard,426,19,6.8,23,2,1,No,0
1082,Basic,287,12,3.9,4,1,0,Yes,1
1083,Basic,202,9,7.1,2,2,0,No,0
1084,Premium,734,27,9.6,34,0,0,Yes,0
1085,Premium,876,14,4.7,26,0,5,Yes,0
1086,Standard,401,2,4.6,11,2,0,No,0
1087,Standard,399,21,6.0,49,0,0,No,0
1088,Basic,215,4,8.8,40,1,0,No,0
1089,Premium,897,21,5.1,24,0,0,No,0
1090,Basic,260,22,9.7,54,2,2,No,0
1091,Premium,746,2,3.9,16,2,0,No,0
1092,Standard,460,17,6.4,48,2,0,No,1
1093,Standard,467,19,2.6,19,1,2,No,1
1094,Standard,417,24,4.1,27,0,0,Yes,0
1095,Basic,232,20,5.6,49,0,1,Yes,0
1096,Basic,297,12,6.5,34,2,1,Yes,1
1097,Basic,247,25,8.5,49,2,3,No,1
1098,Basic,278,23,4.6,14,0,0,No,0
1099,Standard,445,34,6.8,32,1,0,No,0
1100,Basic,289,32,3.3,2,2,1,No,0
1101,Basic,248,24,8.0,6,0,0,No,0
1102,Premium,787,25,8.6,9,4,1,No,0
1103,Premium,852,3,8.1,40,2,1,Yes,1
1104,Premium,754,25,8.1,25,0,1,No,1
1105,Premium,776,28,5.8,40,1,1,No,1
1106,Basic,212,12,6.6,39,3,0,No,0
1107,Basic,276,26,5.8,5,1,0,No,0
1108,Standard,423,8,5.9,32,2,1,No,1
1109,Standard,498,5,4.5,15,1,0,No,0
1110,Basic,202,11,6.6,23,2,2,No,0
1111,Premium,730,35,6.8,55,2,0,Yes,1
1112,Basic,280,27,8.0,29,1,0,No,0
1113,Basic,276,19,6.8,59,1,1,Yes,0
1114,Standard,463,32,7.8,56,1,0,No,0
1115,Standard,459,28,4.5,9,0,0,No,0
1116,Standard,418,18,8.8,10,0,1,Yes,1
1117,Basic,272,10,5.5,43,2,1,No,1
1118,Premium,708,32,1.9,21,0,0,Yes,1
1119,Basic,286,18,5.2,2,0,1,Yes,0
1120,Basic,232,12,7.2,37,0,0,Yes,0
1121,Premium,887,8,6.2,39,1,0,No,0
1122,Premium,853,33,2.1,22,1,1,Yes,1
1123,Premium,738,14,6.4,44,2,0,Yes,1
